pos/0101.jpg 1 0 0 100 100
pos/0102.jpg 1 0 0 100 100
pos/0103.jpg 1 0 0 100 100
pos/0104.jpg 1 0 0 100 100
pos/0105.jpg 1 0 0 100 100
pos/0106.jpg 1 0 0 100 100
pos/0107.jpg 1 0 0 100 100
pos/0108.jpg 1 0 0 100 100
pos/0109.jpg 1 0 0 100 100
pos/0110.jpg 1 0 0 100 100
pos/0111.jpg 1 0 0 100 100
pos/0112.jpg 1 0 0 100 100
pos/0113.jpg 1 0 0 100 100
pos/0114.jpg 1 0 0 100 100
pos/0115.jpg 1 0 0 100 100
pos/0116.jpg 1 0 0 100 100
pos/0117.jpg 1 0 0 100 100
pos/0118.jpg 1 0 0 100 100
pos/0119.jpg 1 0 0 100 100
pos/0120.jpg 1 0 0 100 100
pos/0121.jpg 1 0 0 100 100
pos/0122.jpg 1 0 0 100 100
pos/0201.jpg 1 0 0 100 100
pos/0202.jpg 1 0 0 100 100
pos/0203.jpg 1 0 0 100 100
pos/0204.jpg 1 0 0 100 100
pos/0205.jpg 1 0 0 100 100
pos/0206.jpg 1 0 0 100 100
pos/0207.jpg 1 0 0 100 100
pos/0208.jpg 1 0 0 100 100
pos/0209.jpg 1 0 0 100 100
pos/0210.jpg 1 0 0 100 100
pos/0211.jpg 1 0 0 100 100
pos/0212.jpg 1 0 0 100 100
pos/0213.jpg 1 0 0 100 100
pos/0214.jpg 1 0 0 100 100
pos/0215.jpg 1 0 0 100 100
pos/0216.jpg 1 0 0 100 100
pos/0217.jpg 1 0 0 100 100
pos/0218.jpg 1 0 0 100 100
pos/0219.jpg 1 0 0 100 100
pos/0220.jpg 1 0 0 100 100
pos/0221.jpg 1 0 0 100 100
pos/0222.jpg 1 0 0 100 100
pos/0301.jpg 1 0 0 100 100
pos/0302.jpg 1 0 0 100 100
pos/0303.jpg 1 0 0 100 100
pos/0304.jpg 1 0 0 100 100
pos/0305.jpg 1 0 0 100 100
pos/0306.jpg 1 0 0 100 100
pos/0307.jpg 1 0 0 100 100
pos/0308.jpg 1 0 0 100 100
pos/0309.jpg 1 0 0 100 100
pos/0310.jpg 1 0 0 100 100
pos/0311.jpg 1 0 0 100 100
pos/0312.jpg 1 0 0 100 100
pos/0313.jpg 1 0 0 100 100
pos/0314.jpg 1 0 0 100 100
pos/0315.jpg 1 0 0 100 100
pos/0316.jpg 1 0 0 100 100
pos/0317.jpg 1 0 0 100 100
pos/0318.jpg 1 0 0 100 100
pos/0319.jpg 1 0 0 100 100
pos/0320.jpg 1 0 0 100 100
pos/0321.jpg 1 0 0 100 100
pos/0322.jpg 1 0 0 100 100
pos/0401.jpg 1 0 0 100 100
pos/0402.jpg 1 0 0 100 100
pos/0403.jpg 1 0 0 100 100
pos/0404.jpg 1 0 0 100 100
pos/0405.jpg 1 0 0 100 100
pos/0406.jpg 1 0 0 100 100
pos/0407.jpg 1 0 0 100 100
pos/0408.jpg 1 0 0 100 100
pos/0409.jpg 1 0 0 100 100
pos/0410.jpg 1 0 0 100 100
pos/0411.jpg 1 0 0 100 100
pos/0412.jpg 1 0 0 100 100
pos/0413.jpg 1 0 0 100 100
pos/0414.jpg 1 0 0 100 100
pos/0415.jpg 1 0 0 100 100
pos/0416.jpg 1 0 0 100 100
pos/0417.jpg 1 0 0 100 100
pos/0418.jpg 1 0 0 100 100
pos/0419.jpg 1 0 0 100 100
pos/0420.jpg 1 0 0 100 100
pos/0421.jpg 1 0 0 100 100
pos/0422.jpg 1 0 0 100 100
pos/0501.jpg 1 0 0 100 100
pos/0502.jpg 1 0 0 100 100
pos/0503.jpg 1 0 0 100 100
pos/0504.jpg 1 0 0 100 100
pos/0505.jpg 1 0 0 100 100
pos/0506.jpg 1 0 0 100 100
pos/0507.jpg 1 0 0 100 100
pos/0508.jpg 1 0 0 100 100
pos/0509.jpg 1 0 0 100 100
pos/0510.jpg 1 0 0 100 100
pos/0511.jpg 1 0 0 100 100
pos/0512.jpg 1 0 0 100 100
pos/0513.jpg 1 0 0 100 100
pos/0514.jpg 1 0 0 100 100
pos/0515.jpg 1 0 0 100 100
pos/0516.jpg 1 0 0 100 100
pos/0517.jpg 1 0 0 100 100
pos/0518.jpg 1 0 0 100 100
pos/0519.jpg 1 0 0 100 100
pos/0520.jpg 1 0 0 100 100
pos/0521.jpg 1 0 0 100 100
pos/0522.jpg 1 0 0 100 100
pos/0601.jpg 1 0 0 100 100
pos/0602.jpg 1 0 0 100 100
pos/0603.jpg 1 0 0 100 100
pos/0604.jpg 1 0 0 100 100
pos/0605.jpg 1 0 0 100 100
pos/0606.jpg 1 0 0 100 100
pos/0607.jpg 1 0 0 100 100
pos/0608.jpg 1 0 0 100 100
pos/0609.jpg 1 0 0 100 100
pos/0610.jpg 1 0 0 100 100
pos/0611.jpg 1 0 0 100 100
pos/0612.jpg 1 0 0 100 100
pos/0613.jpg 1 0 0 100 100
pos/0614.jpg 1 0 0 100 100
pos/0615.jpg 1 0 0 100 100
pos/0616.jpg 1 0 0 100 100
pos/0617.jpg 1 0 0 100 100
pos/0618.jpg 1 0 0 100 100
pos/0619.jpg 1 0 0 100 100
pos/0620.jpg 1 0 0 100 100
pos/0621.jpg 1 0 0 100 100
pos/0622.jpg 1 0 0 100 100
pos/0701.jpg 1 0 0 100 100
pos/0702.jpg 1 0 0 100 100
pos/0703.jpg 1 0 0 100 100
pos/0704.jpg 1 0 0 100 100
pos/0705.jpg 1 0 0 100 100
pos/0706.jpg 1 0 0 100 100
pos/0707.jpg 1 0 0 100 100
pos/0708.jpg 1 0 0 100 100
pos/0709.jpg 1 0 0 100 100
pos/0710.jpg 1 0 0 100 100
pos/0711.jpg 1 0 0 100 100
pos/0712.jpg 1 0 0 100 100
pos/0713.jpg 1 0 0 100 100
pos/0714.jpg 1 0 0 100 100
pos/0715.jpg 1 0 0 100 100
pos/0716.jpg 1 0 0 100 100
pos/0717.jpg 1 0 0 100 100
pos/0718.jpg 1 0 0 100 100
pos/0719.jpg 1 0 0 100 100
pos/0720.jpg 1 0 0 100 100
pos/0721.jpg 1 0 0 100 100
pos/0722.jpg 1 0 0 100 100
pos/0801.jpg 1 0 0 100 100
pos/0802.jpg 1 0 0 100 100
pos/0803.jpg 1 0 0 100 100
pos/0804.jpg 1 0 0 100 100
pos/0805.jpg 1 0 0 100 100
pos/0806.jpg 1 0 0 100 100
pos/0807.jpg 1 0 0 100 100
pos/0808.jpg 1 0 0 100 100
pos/0809.jpg 1 0 0 100 100
pos/0810.jpg 1 0 0 100 100
pos/0811.jpg 1 0 0 100 100
pos/0812.jpg 1 0 0 100 100
pos/0813.jpg 1 0 0 100 100
pos/0814.jpg 1 0 0 100 100
pos/0815.jpg 1 0 0 100 100
pos/0816.jpg 1 0 0 100 100
pos/0817.jpg 1 0 0 100 100
pos/0818.jpg 1 0 0 100 100
pos/0819.jpg 1 0 0 100 100
pos/0820.jpg 1 0 0 100 100
pos/0821.jpg 1 0 0 100 100
pos/0822.jpg 1 0 0 100 100
pos/0901.jpg 1 0 0 100 100
pos/0902.jpg 1 0 0 100 100
pos/0903.jpg 1 0 0 100 100
pos/0904.jpg 1 0 0 100 100
pos/0905.jpg 1 0 0 100 100
pos/0906.jpg 1 0 0 100 100
pos/0907.jpg 1 0 0 100 100
pos/0908.jpg 1 0 0 100 100
